election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,election_result_id,state_id
2014,Karnataka,Mandya,NOTA,Unknown,46,Unknown,NOTA,NOTA,6015,6,6021,1669262,5067,NULL
2014,Assam,Darrang-Udalguri,"Kirip Chaliha",M,59,GEN,INC,Hand,463430,43,463473,1515676,5068,NULL
2014,Assam,Darrang-Udalguri,"Paresh Baishya",M,43,SC,AIUDF,"Lock and Key",74710,0,74710,1515676,5069,NULL
2014,Assam,Darrang-Udalguri,"Madhab Rajbangshi",M,58,GEN,AGP,Elephant,66455,12,66467,1515676,5070,NULL
2014,Assam,Darrang-Udalguri,"Ramen Deka",M,59,GEN,BJP,Lotus,486230,127,486357,1515676,5071,NULL
2014,Assam,Darrang-Udalguri,"Sahadev Das",M,49,GEN,BOPF,Nangol,86344,3,86347,1515676,5072,NULL
2014,Assam,Darrang-Udalguri,"Aroon Barooa",M,58,GEN,rdsc,"Table Lamp",4164,0,4164,1515676,5073,NULL
2014,Assam,Darrang-Udalguri,"Deba Kumar Barman",M,42,GEN,AITC,"Flowers and Grass",8341,0,8341,1515676,5074,NULL
2014,Assam,Darrang-Udalguri,"Namrata Sarma",F,34,GEN,AAAP,Broom,3424,0,3424,1515676,5075,NULL
2014,Assam,Darrang-Udalguri,"Ratul Kumar Choudhury",M,47,GEN,SP,Bicycle,3658,0,3658,1515676,5076,NULL
2014,Assam,Darrang-Udalguri,"Swarnalata Chaliha",F,38,GEN,SUCI,"Glass Tumbler",7600,0,7600,1515676,5077,NULL
2014,Assam,Darrang-Udalguri,"Sahnur Ali",M,53,GEN,IND,"Cup & Saucer",5531,0,5531,1515676,5078,NULL
2014,Assam,Darrang-Udalguri,"Shachindra Nath Brahma",M,60,ST,IND,Balloon,12443,0,12443,1515676,5079,NULL
2014,Assam,Darrang-Udalguri,NOTA,Unknown,46,Unknown,NOTA,NOTA,10719,3,10722,1515676,5080,NULL
2014,"Uttar Pradesh",Mathura,"Chandan Singh",M,69,GEN,SP,Bicycle,36672,1,36673,1682260,5081,NULL
2014,"Uttar Pradesh",Mathura,"Jayant Chaudhary",M,35,GEN,RLD,"Hand Pump",243884,6,243890,1682260,5082,NULL
2014,"Uttar Pradesh",Mathura,"Pt. Yogesh Kumar Dwivedi",M,41,GEN,BSP,Elephant,173570,2,173572,1682260,5083,NULL
2014,"Uttar Pradesh",Mathura,"Hema Malini",F,65,GEN,BJP,Lotus,574451,182,574633,1682260,5084,NULL
2014,"Uttar Pradesh",Mathura,"Anuj Kumar Garg",M,47,GEN,AAAP,Broom,7855,3,7858,1682260,5085,NULL
2014,"Uttar Pradesh",Mathura,"Pt. Udyan Sharma ''''''''Munna''''''''",M,41,GEN,PECP,"Ceiling Fan",1066,0,1066,1682260,5086,NULL
2014,"Uttar Pradesh",Mathura,Parsottam,M,39,GEN,RMGP,Stethoscope,1338,0,1338,1682260,5087,NULL
2014,"Uttar Pradesh",Mathura,"Bhupendra Kumar  Dhangar",M,26,GEN,RSOSP,Kettle,1054,0,1054,1682260,5088,NULL
2014,"Uttar Pradesh",Mathura,"Maharam Singh",M,67,SC,BMUP,Cot,655,0,655,1682260,5089,NULL
2014,"Uttar Pradesh",Mathura,"Mahesh Pratap Sharma",M,59,GEN,RVP,"Gas Cylinder",2396,0,2396,1682260,5090,NULL
2014,"Uttar Pradesh",Mathura,"Mohan Shyam",M,35,GEN,GaAP,FLUTE,731,0,731,1682260,5091,NULL
2014,"Uttar Pradesh",Mathura,"Thakur Hemendra Veer Singh",M,31,GEN,SSKP,"Auto- Rickshaw",1858,0,1858,1682260,5092,NULL
2014,"Uttar Pradesh",Mathura,"Om Prakash",M,43,SC,IND,Almirah,2847,0,2847,1682260,5093,NULL
2014,"Uttar Pradesh",Mathura,"Pramod Krishna",M,44,GEN,IND,Ring,1759,0,1759,1682260,5094,NULL
2014,"Uttar Pradesh",Mathura,"Fakkar Baba ''''''''Ramayani''''''''",M,69,GEN,IND,Coconut,2160,0,2160,1682260,5095,NULL
2014,"Uttar Pradesh",Mathura,Bhudev,M,41,GEN,IND,Kite,2715,0,2715,1682260,5096,NULL
2014,"Uttar Pradesh",Mathura,Radhacharan,M,41,GEN,IND,"Diesel Pump",4795,0,4795,1682260,5097,NULL
2014,"Uttar Pradesh",Mathura,"Ram Babu Saini",M,59,GEN,IND,"Sewing Machine",2082,0,2082,1682260,5098,NULL
2014,"Uttar Pradesh",Mathura,"Satish Chandra Sharma",M,47,GEN,IND,Chappals,2675,0,2675,1682260,5099,NULL
2014,"Uttar Pradesh",Mathura,"Hema Malini",F,25,GEN,IND,Cauliflower,10158,0,10158,1682260,5100,NULL
2014,"Uttar Pradesh",Mathura,NOTA,Unknown,46,Unknown,NOTA,NOTA,1953,0,1953,1682260,5101,NULL
2014,"West Bengal",Mathurapur,"Choudhury Mohan Jatua",M,75,SC,AITC,"Flowers and Grass",629612,650,630262,1488785,5102,NULL
2014,"West Bengal",Mathurapur,"Tapan Naskar",M,40,SC,BJP,Lotus,66478,60,66538,1488785,5103,NULL
2014,"West Bengal",Mathurapur,"Shri Manoranjan Halder",M,69,SC,INC,Hand,47353,23,47376,1488785,5104,NULL
2014,"West Bengal",Mathurapur,"Rinku Naskar",F,30,SC,CPM,"Hammer, Sickle and Star",490977,517,491494,1488785,5105,NULL
2014,"West Bengal",Mathurapur,"Soumen Saradar",M,37,SC,BSP,Elephant,4395,0,4395,1488785,5106,NULL
2014,"West Bengal",Mathurapur,"Nandadulal Mandal",M,58,SC,RJNP,"HOCKEY & BALL",1361,0,1361,1488785,5107,NULL
2014,"West Bengal",Mathurapur,"Purna Chandra Naiya",M,44,SC,SUCI,"Glass Tumbler",10195,8,10203,1488785,5108,NULL
2014,"West Bengal",Mathurapur,"Mantu Ram Halder",M,27,SC,WPOI,Scissors,4689,4,4693,1488785,5109,NULL
2014,"West Bengal",Mathurapur,"Rabindranath Mistri",M,53,SC,PDS,Candles,3221,0,3221,1488785,5110,NULL
2014,"West Bengal",Mathurapur,"Abanindra Nath Baidya",M,45,SC,IND,"Electric Pole",2099,1,2100,1488785,5111,NULL
2014,"West Bengal",Mathurapur,NOTA,Unknown,46,Unknown,NOTA,NOTA,9336,6,9342,1488785,5112,NULL
2014,Maharashtra,Maval,"Bhimaputra Texas Gaikwad",M,66,GEN,BSP,Elephant,25974,8,25982,1953741,5113,NULL
2014,Maharashtra,Maval,"Narwekar Rahul Suresh",M,37,GEN,NCP,Clock,182237,56,182293,1953741,5114,NULL
2014,Maharashtra,Maval,"Appa Alias Shrirang Chandu Barne",M,50,GEN,SHS,"Bow & Arrow",512030,196,512226,1953741,5115,NULL
2014,Maharashtra,Maval,"Gharat Santosh Rohidas",M,38,GEN,BMUP,Cot,8939,1,8940,1953741,5116,NULL
2014,Maharashtra,Maval,"Jagtap Laxmanbhau Pandurang",M,51,GEN,PWPI,"Cup & Saucer",354730,99,354829,1953741,5117,NULL
2014,Maharashtra,Maval,"Barne Shrirang Chimaji",M,55,GEN,JD(U),Arrow,11256,3,11259,1953741,5118,NULL
2014,Maharashtra,Maval,"Bhapkar Maruti Sahebrao",M,43,GEN,AAAP,Broom,30555,11,30566,1953741,5119,NULL
2014,Maharashtra,Maval,"Sima Dharmanna Manikadi",F,26,SC,PRCP,Kite,1765,0,1765,1953741,5120,NULL
2014,Maharashtra,Maval,"Abhijit Anil Apte",M,38,GEN,IND,"Gas Cylinder",1085,0,1085,1953741,5121,NULL
2014,Maharashtra,Maval,"Jagtap Laxman Murlidhar",M,34,GEN,IND,Helmet,1599,1,1600,1953741,5122,NULL
2014,Maharashtra,Maval,"Jagtap Laxman Sitaram",M,55,GEN,IND,Hat,8762,3,8765,1953741,5123,NULL
2014,Maharashtra,Maval,"Nanaware Pramod Mahadeo",M,33,GEN,IND,BUCKET,4276,0,4276,1953741,5124,NULL
2014,Maharashtra,Maval,"Nurjahan Yasin Shaikh",F,40,GEN,IND,Camera,2024,0,2024,1953741,5125,NULL
2014,Maharashtra,Maval,H.B.P.Adv.R.K.Patil,M,45,GEN,IND,Television,2336,0,2336,1953741,5126,NULL
2014,Maharashtra,Maval,"Bhimrao Anna Kadale",M,35,SC,IND,Kettle,2911,0,2911,1953741,5127,NULL
2014,Maharashtra,Maval,"Sir Manuel Sabino D''''Souza",M,50,GEN,IND,Candles,4311,0,4311,1953741,5128,NULL
2014,Maharashtra,Maval,"Rajendra Maruti Kate",M,48,GEN,IND,Coconut,2016,0,2016,1953741,5129,NULL
2014,Maharashtra,Maval,"Adv.Vaishali Surendra Borde",F,30,GEN,IND,"Letter Box",2536,0,2536,1953741,5130,NULL
2014,Maharashtra,Maval,"Subhash Gopalrao Bodhe",M,67,GEN,IND,Bat,3429,0,3429,1953741,5131,NULL
2014,Maharashtra,Maval,NOTA,Unknown,46,Unknown,NOTA,NOTA,11178,8,11186,1953741,5132,NULL
2014,Kerala,Mavelikara,Adv.P.K.Jayakrishnan,M,34,SC,BSP,Elephant,3599,4,3603,1252668,5133,NULL
2014,Kerala,Mavelikara,Adv.P.Sudheer,M,32,SC,BJP,Lotus,79666,77,79743,1252668,5134,NULL
2014,Kerala,Mavelikara,"Chengara Surendran",M,46,SC,CPI,"Ears of Corn And Sickle",368892,803,369695,1252668,5135,NULL
2014,Kerala,Mavelikara,"Kodikunnil Suresh",M,52,SC,INC,Hand,401485,947,402432,1252668,5136,NULL
2014,Kerala,Mavelikara,"Jyothish Perumpulickal",M,40,SC,SDPI,"Ceiling Fan",8945,1,8946,1252668,5137,NULL
2014,Kerala,Mavelikara,"Sasikala K S",F,44,SC,SUCI,"Glass Tumbler",4733,3,4736,1252668,5138,NULL
2014,Kerala,Mavelikara,"N Sadanandan",M,67,SC,AAAP,Broom,7720,33,7753,1252668,5139,NULL
2014,Kerala,Mavelikara,"Piravathoor Sreedharan",M,59,SC,IND,Camera,1206,1,1207,1252668,5140,NULL
2014,Kerala,Mavelikara,"Pallickal Surendran",M,53,SC,IND,"Dish Antenna",1486,0,1486,1252668,5141,NULL
2014,Kerala,Mavelikara,NOTA,Unknown,46,Unknown,NOTA,NOTA,9448,11,9459,1252668,5142,NULL
2014,"Tamil Nadu",Mayiladuturai,"Bharathi Mohan R.K",M,47,GEN,ADMK,"Two Leaves",512756,973,513729,1350318,5143,NULL
2014,"Tamil Nadu",Mayiladuturai,"Mani Shankar Aiyar",M,73,GEN,INC,Hand,58292,173,58465,1350318,5144,NULL
2014,"Tamil Nadu",Mayiladuturai,Rasavelu.K,M,57,SC,BSP,Elephant,3652,2,3654,1350318,5145,NULL
2014,"Tamil Nadu",Mayiladuturai,"Agoram. K",M,45,GEN,PMK,Mango,143617,468,144085,1350318,5146,NULL
2014,"Tamil Nadu",Mayiladuturai,Irulappan.V,M,63,GEN,SP,Bicycle,2642,1,2643,1350318,5147,NULL
2014,"Tamil Nadu",Mayiladuturai,"Hyder Ali.S",M,57,GEN,MAMAK,Candles,236052,627,236679,1350318,5148,NULL
2014,"Tamil Nadu",Mayiladuturai,"Arumugam. C",M,61,GEN,IND,"Table Lamp",2028,0,2028,1350318,5149,NULL
2014,"Tamil Nadu",Mayiladuturai,Gunasekaran.N,M,52,SC,IND,Balloon,4144,5,4149,1350318,5150,NULL
2014,"Tamil Nadu",Mayiladuturai,"Shamsudeen. M",M,53,GEN,IND,"Battery Torch",2303,0,2303,1350318,5151,NULL
2014,"Tamil Nadu",Mayiladuturai,"Thirunavukkarasu. R",M,74,GEN,IND,Bat,4713,1,4714,1350318,5152,NULL
2014,"Tamil Nadu",Mayiladuturai,Timothy.T,M,52,GEN,IND,Ring,2326,1,2327,1350318,5153,NULL
2014,"Tamil Nadu",Mayiladuturai,"Nagarajan. M",M,39,GEN,IND,BELT,1066,0,1066,1350318,5154,NULL
2014,"Tamil Nadu",Mayiladuturai,"Pandiyan .R",M,38,SC,IND,"Letter Box",11613,0,11613,1350318,5155,NULL
2014,"Tamil Nadu",Mayiladuturai,"Fathima Alias Bharathi. R",F,41,GEN,IND,"Pen Nib with Seven Rays",7582,0,7582,1350318,5156,NULL
2014,"Tamil Nadu",Mayiladuturai,Munusamy.V,M,53,SC,IND,Television,1994,0,1994,1350318,5157,NULL
2014,"Tamil Nadu",Mayiladuturai,"Raguraman. A",M,33,GEN,IND,"Electric Pole",7214,0,7214,1350318,5158,NULL
2014,"Tamil Nadu",Mayiladuturai,Revathi.A,F,34,GEN,IND,Kite,6284,2,6286,1350318,5159,NULL
2014,"Tamil Nadu",Mayiladuturai,"Jarina Begam. N",F,36,GEN,IND,"Gas Cylinder",1056,0,1056,1350318,5160,NULL
2014,"Tamil Nadu",Mayiladuturai,"Jeyaprakash. B",M,34,GEN,IND,Refrigerator,770,0,770,1350318,5161,NULL
2014,"Tamil Nadu",Mayiladuturai,NOTA,Unknown,46,Unknown,NOTA,NOTA,13152,29,13181,1350318,5162,NULL
2014,Telangana,Medak,"Kalvakuntla Chandrasekhar Rao",M,60,GEN,TRS,Car,655484,2008,657492,1536166,5163,NULL
2014,Telangana,Medak,"Chaganla Narendra Nath",M,49,GEN,BJP,Lotus,181177,627,181804,1536166,5164,NULL
2014,Telangana,Medak,"Y. Shankar Goud",M,50,GEN,BSP,Elephant,6633,10,6643,1536166,5165,NULL
2014,Telangana,Medak,"Dr.P. Shravan Kumar Reddy",M,39,GEN,INC,Hand,260202,261,260463,1536166,5166,NULL
2014,Telangana,Medak,"Iqbal Ali Zafar",M,59,GEN,MBT,Balloon,5010,0,5010,1536166,5167,NULL
2014,Telangana,Medak,"Kompelli Prabhudas",M,48,SC,RPI(A),"Sewing Machine",7599,0,7599,1536166,5168,NULL
2014,Telangana,Medak,"Prabhugoud, Pullaiahgari",M,45,GEN,YSRCP,"Ceiling Fan",11744,8,11752,1536166,5169,NULL
2014,Telangana,Medak,"Bomma Balesham",M,62,GEN,PPOI,Television,3296,1,3297,1536166,5170,NULL
2014,Telangana,Medak,"Kundeti. Ravi.",M,40,GEN,IND,Camera,33507,0,33507,1536166,5171,NULL
2014,Telangana,Medak,"Gajabinkar Bansilal",M,49,GEN,IND,"Basket containing Fruits",3281,0,3281,1536166,5172,NULL
2014,Telangana,Medak,"Gurjada Bheeraiah Yadav",M,47,GEN,IND,Coconut,2050,3,2053,1536166,5173,NULL
2014,Telangana,Medak,"Balaraju Mittapally",M,43,GEN,IND,"Carrom Board",2973,0,2973,1536166,5174,NULL
2014,Telangana,Medak,"Meka. Subba Rao",M,37,SC,IND,"Cup & Saucer",4441,0,4441,1536166,5175,NULL
2014,Telangana,Medak,NOTA,Unknown,46,Unknown,NOTA,NOTA,10687,9,10696,1536166,5176,NULL
2014,"West Bengal",Medinipur,"Kavita Rani",F,38,GEN,BSP,Elephant,8639,1,8640,1499673,5177,NULL
2014,"West Bengal",Medinipur,"Prabodh Panda",M,68,GEN,CPI,"Ears of Corn And Sickle",394903,410,395313,1499673,5178,NULL
2014,"West Bengal",Medinipur,"Prabhakar Tewari",M,62,GEN,BJP,Lotus,179735,336,180071,1499673,5179,NULL
2014,"West Bengal",Medinipur,"Dr. Bimal Kumar Raj",M,57,GEN,INC,Hand,48883,31,48914,1499673,5180,NULL
2014,"West Bengal",Medinipur,"Sandhya Roy",F,73,GEN,AITC,"Flowers and Grass",579881,560,580441,1499673,5181,NULL
2014,"West Bengal",Medinipur,"Ashok Bera",M,40,GEN,AMB,"Battery Torch",7880,1,7881,1499673,5182,NULL
2014,"West Bengal",Medinipur,"Tushar Jana",M,55,GEN,SUCI,"Glass Tumbler",9795,5,9800,1499673,5183,NULL
2014,"West Bengal",Medinipur,"Mukim Khan",M,60,GEN,JMM,"Bow & Arrow",5338,1,5339,1499673,5184,NULL
2014,"West Bengal",Medinipur,"Soumen Samanta",M,40,GEN,PDS,Candles,6070,0,6070,1499673,5185,NULL
2014,"West Bengal",Medinipur,"Ramkrisna Sarkar",M,69,GEN,IND,Bat,4661,2,4663,1499673,5186,NULL
2014,"West Bengal",Medinipur,NOTA,Unknown,46,Unknown,NOTA,NOTA,13595,21,13616,1499673,5187,NULL
2014,"Uttar Pradesh",Meerut,Nagma,F,43,GEN,INC,Hand,42799,112,42911,1764388,5188,NULL
2014,"Uttar Pradesh",Meerut,"Rajendra Agarwal",M,64,GEN,BJP,Lotus,531898,1083,532981,1764388,5189,NULL
2014,"Uttar Pradesh",Meerut,"Mohd.Shahid Akhlak",M,45,GEN,BSP,Elephant,300267,388,300655,1764388,5190,NULL
2014,"Uttar Pradesh",Meerut,"Shahid Manzoor",M,59,GEN,SP,Bicycle,211573,186,211759,1764388,5191,NULL
2014,"Uttar Pradesh",Meerut,"Mohd.Usman Ghazi",M,30,GEN,RsAD,"Walking Stick",1451,0,1451,1764388,5192,NULL
2014,"Uttar Pradesh",Meerut,"Mohd. Sajid Saifi",M,44,GEN,BMUP,Cot,1052,11,1063,1764388,5193,NULL
2014,"Uttar Pradesh",Meerut,"Dr. (Ex. Maj) Himanshu Singh",M,42,GEN,AAAP,Broom,11742,51,11793,1764388,5194,NULL
2014,"Uttar Pradesh",Meerut,"Atul Khodawal",M,26,SC,IND,"Cup & Saucer",818,0,818,1764388,5195,NULL
2014,"Uttar Pradesh",Meerut,Anil,M,40,GEN,IND,Dao,348,0,348,1764388,5196,NULL
2014,"Uttar Pradesh",Meerut,Aphajal,M,43,GEN,IND,Bat,382,0,382,1764388,5197,NULL
2014,"Uttar Pradesh",Meerut,"Iqra Choudhary",F,35,GEN,IND,Bottle,734,0,734,1764388,5198,NULL
2014,"Uttar Pradesh",Meerut,"Mukesh Kumar",M,40,SC,IND,Brush,1542,0,1542,1764388,5199,NULL
2014,"Uttar Pradesh",Meerut,"Sunil Dutt",M,38,SC,IND,"Battery Torch",1734,0,1734,1764388,5200,NULL
2014,"Uttar Pradesh",Meerut,NOTA,Unknown,46,Unknown,NOTA,NOTA,5202,11,5213,1764388,5201,NULL
2014,"Uttar Pradesh",Mirzapur,"Lalitesh Pati Tripathi",M,37,GEN,INC,Hand,152663,3,152666,1720661,5202,NULL
2014,"Uttar Pradesh",Mirzapur,"Samudra Bind",F,34,GEN,BSP,Elephant,217452,5,217457,1720661,5203,NULL
2014,"Uttar Pradesh",Mirzapur,"Surendra Singh Patel",M,52,GEN,SP,Bicycle,108858,1,108859,1720661,5204,NULL
2014,"Uttar Pradesh",Mirzapur,"Anupriya Singh Patel",F,33,GEN,AD,"Cup & Saucer",436500,36,436536,1720661,5205,NULL
2014,"Uttar Pradesh",Mirzapur,Ajad,M,35,GEN,GGP,Coat,6762,0,6762,1720661,5206,NULL
2014,"Uttar Pradesh",Mirzapur,"Jittoo Ram Ratna",M,52,SC,LD,Cauliflower,4209,0,4209,1720661,5207,NULL
2014,"Uttar Pradesh",Mirzapur,"Jeera Bharti",F,46,SC,CPI(ML)(L),"Flag with Three Stars",4148,0,4148,1720661,5208,NULL
2014,"Uttar Pradesh",Mirzapur,"Brijesh Kumar Rai",M,54,GEN,AAAP,Broom,4317,1,4318,1720661,5209,NULL
2014,"Uttar Pradesh",Mirzapur,"Bhagwan Das",M,63,SC,BMUP,Cot,3324,0,3324,1720661,5210,NULL
2014,"Uttar Pradesh",Mirzapur,"Radheshyam Insan",M,63,SC,BRPI,Batsman,2138,0,2138,1720661,5211,NULL
2014,"Uttar Pradesh",Mirzapur,"Vineet Sahai",M,47,GEN,AITC,"Flowers and Grass",4548,0,4548,1720661,5212,NULL
2014,"Uttar Pradesh",Mirzapur,"Shivraj Sahni",M,44,GEN,PMSP,Saw,4405,0,4405,1720661,5213,NULL
2014,"Uttar Pradesh",Mirzapur,"Santosh Kumar",M,32,GEN,SPP,Bat,6811,0,6811,1720661,5214,NULL
2014,"Uttar Pradesh",Mirzapur,"Sarvesh Dubey",M,28,GEN,RPI(A),"Sewing Machine",4304,0,4304,1720661,5215,NULL
2014,"Uttar Pradesh",Mirzapur,"Sukchara Nand Urf Aaloo Baba",M,48,GEN,SHS,"Bow & Arrow",4787,0,4787,1720661,5216,NULL
2014,"Uttar Pradesh",Mirzapur,"Ashok Kumar",M,29,SC,IND,Harmonium,11245,0,11245,1720661,5217,NULL
2014,"Uttar Pradesh",Mirzapur,"Adesh Tyagi",M,45,GEN,IND,"Ceiling Fan",3300,0,3300,1720661,5218,NULL
2014,"Uttar Pradesh",Mirzapur,"Dr. Karnail Singh",M,48,GEN,IND,Telephone,3627,0,3627,1720661,5219,NULL
2014,"Uttar Pradesh",Mirzapur,"Girja Shankar Urf Chunmun",M,41,SC,IND,"PENCIL SHARPNER",2363,0,2363,1720661,5220,NULL
2014,"Uttar Pradesh",Mirzapur,Devi,M,42,SC,IND,"Pen Stand",4639,0,4639,1720661,5221,NULL
2014,"Uttar Pradesh",Mirzapur,"Raja Ram",M,56,SC,IND,FLUTE,2010,0,2010,1720661,5222,NULL
2014,"Uttar Pradesh",Mirzapur,"Ram Murat",M,53,SC,IND,Coconut,7947,0,7947,1720661,5223,NULL
2014,"Uttar Pradesh",Mirzapur,"Hinch Lal",M,53,SC,IND,"Auto- Rickshaw",2685,0,2685,1720661,5224,NULL
2014,"Uttar Pradesh",Mirzapur,NOTA,Unknown,46,Unknown,NOTA,NOTA,4539,0,4539,1720661,5225,NULL
2014,"Uttar Pradesh",Misrikh,"Anju Bala",F,34,SC,BJP,Lotus,412468,107,412575,1725589,5226,NULL
2014,"Uttar Pradesh",Misrikh,"Ashok Kumar Rawat",M,47,SC,BSP,Elephant,325139,73,325212,1725589,5227,NULL
2014,"Uttar Pradesh",Misrikh,"Om Prakash",M,52,SC,INC,Hand,33070,5,33075,1725589,5228,NULL
2014,"Uttar Pradesh",Misrikh,"Jai Prakash",M,56,SC,SP,Bicycle,194725,34,194759,1725589,5229,NULL
2014,"Uttar Pradesh",Misrikh,Kanedi,M,45,SC,BMUP,Cot,2772,1,2773,1725589,5230,NULL
2014,"Uttar Pradesh",Misrikh,Nagpal,M,29,SC,BKrD,FLUTE,846,1,847,1725589,5231,NULL
2014,"Uttar Pradesh",Misrikh,"Mansharam Gautam",M,66,SC,CPIM,Saw,704,0,704,1725589,5232,NULL
2014,"Uttar Pradesh",Misrikh,"Rajesh Kumar S/O Parmeshwar Deen",M,26,SC,BRPP,Stool,1158,0,1158,1725589,5233,NULL
2014,"Uttar Pradesh",Misrikh,Harinam,M,48,SC,SP(I),Kite,1002,1,1003,1725589,5234,NULL
2014,"Uttar Pradesh",Misrikh,"Rajesh Kumar S/O Babooram",M,45,SC,IND,Bat,951,0,951,1725589,5235,NULL
2014,"Uttar Pradesh",Misrikh,Rampal,M,39,SC,IND,Camera,2234,0,2234,1725589,5236,NULL
2014,"Uttar Pradesh",Misrikh,Shabnum,F,29,SC,IND,Almirah,1784,1,1785,1725589,5237,NULL
2014,"Uttar Pradesh",Misrikh,"Swadesh Kumar",M,46,SC,IND,"Gas Cylinder",2970,0,2970,1725589,5238,NULL
2014,"Uttar Pradesh",Misrikh,"Hans Mukhi Katheria",F,36,SC,IND,"Auto- Rickshaw",8635,0,8635,1725589,5239,NULL
2014,"Uttar Pradesh",Misrikh,NOTA,Unknown,46,Unknown,NOTA,NOTA,9632,1,9633,1725589,5240,NULL
2014,Mizoram,Mizoram,"C. L. Ruala",M,78,ST,INC,Hand,209573,912,210485,702170,5241,NULL
2014,Mizoram,Mizoram,M.Lalmanzuala,M,72,ST,AAAP,Broom,11515,375,11890,702170,5242,NULL
2014,Mizoram,Mizoram,"Robert Romawia Royte",M,47,ST,IND,"Gas Cylinder",198203,6128,204331,702170,5243,NULL
2014,Mizoram,Mizoram,NOTA,Unknown,46,Unknown,NOTA,NOTA,6410,85,6495,702170,5244,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Kaushal Kishore",M,53,SC,BJP,Lotus,454392,882,455274,1838194,5245,NULL
2014,"Uttar Pradesh",Mohanlalganj,"R.K Chaudhary",M,55,SC,BSP,Elephant,309407,451,309858,1838194,5246,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Narendra Gautam",M,45,SC,INC,Hand,52531,67,52598,1838194,5247,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Sushila Saroj",F,63,SC,SP,Bicycle,242091,275,242366,1838194,5248,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Amit Rawat",M,27,SC,AITC,"Flowers and Grass",5112,3,5115,1838194,5249,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Om Prakash",M,62,SC,PECP,"Ceiling Fan",1426,1,1427,1838194,5250,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Gopal Kanaujiya",M,43,SC,RPI(A),"Sewing Machine",1826,0,1826,1838194,5251,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Gautam Bharti",M,34,SC,RRP,Hat,2225,0,2225,1838194,5252,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Jagdish Prasad Gautam",M,47,SC,MwSP,Whistle,1493,1,1494,1838194,5253,NULL
2014,"Uttar Pradesh",Mohanlalganj,Brijlal,M,53,SC,SARP,Scissors,1631,1,1632,1838194,5254,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Mahendra Kumar Rawat",M,44,SC,ASaP,Batsman,1615,2,1617,1838194,5255,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Meena Rawat",F,49,SC,NAP,"HOCKEY & BALL",1779,3,1782,1838194,5256,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Meera Devi",F,25,SC,MaSPa,Almirah,2424,1,2425,1838194,5257,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Santosh Kumar Dharkar",M,31,SC,INL,Iron,4280,0,4280,1838194,5258,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Sunil Gautam",M,30,SC,AAAP,Broom,9990,41,10031,1838194,5259,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Mahesh Kumar",M,30,SC,IND,"CUTTING PLIERS",7411,1,7412,1838194,5260,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Reena Chaudhary",F,33,SC,IND,"Gas Stove",6303,1,6304,1838194,5261,NULL
2014,"Uttar Pradesh",Mohanlalganj,"Shatrohanlal Rawat",M,46,SC,IND,"Gas Cylinder",4214,0,4214,1838194,5262,NULL
2014,"Uttar Pradesh",Mohanlalganj,NOTA,Unknown,46,Unknown,NOTA,NOTA,4698,10,4708,1838194,5263,NULL
2014,"Uttar Pradesh",Moradabad,Nafisuddin,M,80,GEN,CPM,"Hammer, Sickle and Star",3177,3,3180,1771985,5264,NULL
2014,"Uttar Pradesh",Moradabad,"Begum Noor Bano Urf Mehtab",F,75,GEN,INC,Hand,19663,69,19732,1771985,5265,NULL
2014,"Uttar Pradesh",Moradabad,"Haji Mohd Yaqoob",M,55,GEN,BSP,Elephant,160650,295,160945,1771985,5266,NULL
2014,"Uttar Pradesh",Moradabad,"Kunwer Sarvesh Kumar",M,62,GEN,BJP,Lotus,484023,1201,485224,1771985,5267,NULL
2014,"Uttar Pradesh",Moradabad,"Dr S T Hasan",M,55,GEN,SP,Bicycle,397482,238,397720,1771985,5268,NULL
2014,"Uttar Pradesh",Moradabad,"Amit Kumar",M,28,SC,BMUP,Cot,3041,6,3047,1771985,5269,NULL
2014,"Uttar Pradesh",Moradabad,"Kamar Alam",M,41,GEN,IBSP,"Sewing Machine",1058,1,1059,1771985,5270,NULL
2014,"Uttar Pradesh",Moradabad,"Jaipal Singh Saini",M,56,GEN,SHS,"Bow & Arrow",1332,2,1334,1771985,5271,NULL
2014,"Uttar Pradesh",Moradabad,"Mohd Zafar Iqbal",M,64,GEN,ABML(S),Kite,956,0,956,1771985,5272,NULL
2014,"Uttar Pradesh",Moradabad,"Teaj Singh Saini",M,44,GEN,RSMD,Grapes,1710,0,1710,1771985,5273,NULL
